id,image,centers
bc082f28116cd5d79f512c1b,frames/bc082f28116cd5d79f512c1b.png,"[[0.73263,0.641521],[0.483258,0.372839],[0.489555,0.478073],[0.723812,0.453444],[0.74774,0.587784],[0.386281,0.460161],[0.774188,0.50718],[0.605422,0.851988],[0.454291,0.838555],[0.665875,0.59898]]"
bc33769c03e2fc00313a9280,frames/bc33769c03e2fc00313a9280.png,"[[0.419673,0.688039],[0.315638,0.600346],[0.753305,0.227251],[0.480659,0.059837],[0.55779,0.125209],[0.058238,0.611507],[0.124606,0.550918],[0.169449,0.665717],[0.764965,0.727899],[0.091422,0.678472],[0.093216,0.917635],[0.246579,0.790082],[0.404427,0.464819],[0.17483,0.044444]]"
bc39e06e990a8e2c041ab6a5,frames/bc39e06e990a8e2c041ab6a5.png,"[[0.895906,0.188986],[0.866312,0.60194],[0.235816,0.566862],[0.670795,0.651367],[0.804427,0.60194],[0.320122,0.579618],[0.837609,0.104481],[0.721916,0.710361],[0.782902,0.6705],[0.062722,0.680067],[0.325502,0.495114],[0.141646,0.654556],[0.445682,0.420176],[0.578417,0.409015],[0.625055,0.735871],[0.468104,0.192174],[0.475279,0.469603],[0.525502,0.576429],[0.473718,0.522394],[0.471691,0.676878],[0.573934,0.629046],[0.733574,0.955556],[0.380211,0.621074],[0.652857,0.542947],[0.390973,0.517436],[0.735368,0.450471],[0.356893,0.332483],[0.514741,0.509464],[0.432229,0.528597],[0.40622,0.361183],[0.326399,0.391476],[0.325502,0.456847],[0.80353,0.735871],[0.848375,0.621074],[0.103978,0.576429],[0.839406,0.550918],[0.87707,0.528597],[0.902187,0.550918],[0.045682,0.511058],[0.946133,0.461631],[0.975,0.436121]]"
bc5e70225285364b70fd66e5,frames/bc5e70225285364b70fd66e5.png,"[[0.101288,0.292622],[0.19187,0.294217],[0.656445,0.044444],[0.519225,0.912851],[0.521916,0.806026],[0.818773,0.6992],[0.035817,0.860236],[0.338955,0.461631],[0.498597,0.063026],[0.635816,0.16188],[0.838508,0.345239],[0.164068,0.225657],[0.864516,0.885747],[0.538059,0.58759],[0.773037,0.069404],[0.895008,0.069404],[0.864516,0.270301],[0.441198,0.917635],[0.895008,0.334078],[0.585592,0.106076],[0.650166,0.181013]]"
bc7c766a70fb892c968f6e46,frames/bc7c766a70fb892c968f6e46.png,"[[0.439404,0.665717],[0.398148,0.93039],[0.63492,0.10767],[0.519225,0.646583],[0.294112,0.890531],[0.182902,0.362778],[0.639404,0.756599],[0.698597,0.125209],[0.34344,0.79646],[0.576623,0.568457],[0.503081,0.292622],[0.482453,0.533381],[0.495009,0.377126],[0.590077,0.25914],[0.526399,0.434526],[0.459135,0.598751],[0.368552,0.3277],[0.469001,0.442499],[0.390077,0.388288],[0.459135,0.343644]]"
bc85b4e0a8f4d9dcd4652a2f,frames/bc85b4e0a8f4d9dcd4652a2f.png,"[[0.36048,0.750221],[0.43492,0.351617],[0.730884,0.676878],[0.744966,0.421128],[0.774803,0.228242],[0.769449,0.464819],[0.781132,0.044444],[0.555092,0.044998],[0.87707,0.069404],[0.221467,0.131586],[0.656416,0.635786],[0.392767,0.61629],[0.32909,0.498303],[0.199942,0.691228],[0.168552,0.621074],[0.270795,0.343644],[0.47643,0.949961],[0.569559,0.342367],[0.831766,0.741],[0.32182,0.723318],[0.569559,0.342367],[0.574984,0.376121],[0.475527,0.551328],[0.858234,0.955556],[0.429538,0.270301],[0.488731,0.68485],[0.41788,0.292622],[0.376623,0.94474],[0.539852,0.044444],[0.446579,0.676878],[0.413395,0.377126],[0.345234,0.821969],[0.491422,0.621074],[0.332677,0.76776],[0.303978,0.632235],[0.608911,0.71355],[0.234116,0.718496],[0.429414,0.27164],[0.51983,0.869592],[0.535201,0.955556],[0.501747,0.453276],[0.47643,0.40184],[0.478239,0.342367]]"
bc8e56748d64e8205728ba10,frames/bc8e56748d64e8205728ba10.png,"[[0.205323,0.310161],[0.222364,0.409015],[0.169449,0.665717],[0.158687,0.93039],[0.040301,0.584401],[0.85375,0.858642],[0.630435,0.603535],[0.521019,0.852264],[0.427745,0.412204],[0.469898,0.420176],[0.605323,0.885747],[0.694112,0.292622],[0.876172,0.511058],[0.145234,0.267112],[0.84568,0.044444],[0.37214,0.461631]]"
bc98fe41ed48974f5ae78bd1,frames/bc98fe41ed48974f5ae78bd1.png,"[[0.663359,0.408663],[0.480739,0.372839],[0.493333,0.471356],[0.577719,0.276561],[0.628094,0.782579],[0.36613,0.798252],[0.629354,0.569872],[0.532376,0.80273],[0.41021,0.928115],[0.652026,0.706453]]"
bca682f6aa3cf7cf0d6e7541,frames/bca682f6aa3cf7cf0d6e7541.png,"[[0.233126,0.329294],[0.247476,0.401043],[0.168552,0.665717],[0.057341,0.676878],[0.78918,0.632235],[0.548821,0.6992],[0.610705,0.584401],[0.23761,0.775732],[0.647476,0.898503],[0.686938,0.321322],[0.652857,0.464819],[0.25196,0.294217],[0.095906,0.562079],[0.573037,0.522219],[0.222364,0.271896]]"
bcbaf8614b9f05840a51c3ab,frames/bcbaf8614b9f05840a51c3ab.png,"[[0.675953,0.693019],[0.47948,0.372839],[0.494593,0.478073],[0.407691,0.285518],[0.751521,0.581068],[0.290562,0.480312],[0.332124,0.247455],[0.607943,0.851988],[0.376205,0.139981],[0.66462,0.59898]]"
bcca99ee93aba7852fb21fd7,frames/bcca99ee93aba7852fb21fd7.png,"[[0.366759,0.740654],[0.443888,0.329294],[0.730884,0.676878],[0.747678,0.421128],[0.786557,0.233064],[0.769449,0.464819],[0.780228,0.04982],[0.565942,0.051428],[0.870797,0.083754],[0.218777,0.169852],[0.644725,0.591022],[0.37483,0.534975],[0.382902,0.361183],[0.193664,0.584401],[0.161377,0.609912],[0.299494,0.377126],[0.433935,0.790829],[0.59578,0.319862],[0.844422,0.726533],[0.355273,0.638126],[0.590355,0.313433],[0.575888,0.376121],[0.431223,0.626875],[0.438507,0.394665],[0.45196,0.871397],[0.860031,0.955556],[0.46631,0.337267],[0.547924,0.576429],[0.370346,0.287839],[0.418777,0.740654],[0.565862,0.044444],[0.503081,0.58759],[0.42057,0.373938],[0.380211,0.632235],[0.507566,0.550918],[0.32909,0.813997],[0.35779,0.76776],[0.4977,0.893719],[0.247678,0.874414],[0.464677,0.326292]]"
bce5f4bb66fbf7b1f5ef7019,frames/bce5f4bb66fbf7b1f5ef7019.png,"[[0.750391,0.803689],[0.180211,0.933579],[0.025,0.533381],[0.068104,0.624262],[0.227745,0.613101],[0.109359,0.694417],[0.866312,0.603535],[0.17752,0.762976],[0.616575,0.483817],[0.587386,0.565268],[0.200839,0.472792],[0.592767,0.732682],[0.867203,0.554107],[0.72909,0.702389],[0.622364,0.576429],[0.526399,0.633829],[0.098597,0.534975],[0.903977,0.416988],[0.435816,0.185797],[0.484247,0.361183],[0.477072,0.555701],[0.583798,0.643394],[0.528193,0.509464],[0.618761,0.541006],[0.573934,0.348428],[0.538059,0.420176],[0.388283,0.68485],[0.532677,0.361183],[0.38918,0.461631],[0.470795,0.593968],[0.234023,0.359589],[0.661826,0.600346],[0.328193,0.702389],[0.826852,0.633829],[0.8125,0.318133],[0.025,0.153908],[0.887836,0.732682],[0.056444,0.397854],[0.075279,0.61629],[0.895906,0.534975],[0.058238,0.299],[0.025,0.625857]]"
bd01e7b417dd7d9bb3f431c7,frames/bd01e7b417dd7d9bb3f431c7.png,"[[0.031332,0.727899],[0.254651,0.660933],[0.37752,0.716739],[0.62057,0.142747],[0.311153,0.871397],[0.23761,0.94474],[0.636713,0.160286],[0.728193,0.676878],[0.592162,0.212167],[0.852562,0.242708],[0.77214,0.447282],[0.769378,0.086791],[0.6437,0.413092],[0.613395,0.436121],[0.604821,0.263604],[0.225951,0.13637],[0.407117,0.539758],[0.465413,0.409015],[0.366848,0.8692],[0.656416,0.654971],[0.287711,0.637385],[0.624941,0.309647],[0.11205,0.778921],[0.505772,0.305378],[0.507566,0.716739],[0.481556,0.756599],[0.433126,0.6705],[0.61788,0.775732],[0.468104,0.786893],[0.529987,0.488736],[0.586489,0.343644],[0.433126,0.893719],[0.547027,0.383504]]"
bd0c61f92e8336696f39a45c,frames/bd0c61f92e8336696f39a45c.png,"[[0.605323,0.554107],[0.585592,0.461631],[0.182902,0.359589],[0.42057,0.672094],[0.724606,0.570051],[0.771243,0.624262],[0.535368,0.498303],[0.630435,0.43931],[0.230435,0.911257],[0.493216,0.622668],[0.448373,0.373938],[0.428641,0.445687],[0.060929,0.877775],[0.405323,0.303783],[0.628641,0.287839],[0.340749,0.917635],[0.294112,0.550918],[0.558687,0.338861]]"
bd21c62da2ef019663e01874,frames/bd21c62da2ef019663e01874.png,"[[0.669001,0.501492],[0.638507,0.3564],[0.183798,0.354806],[0.234023,0.576429],[0.881555,0.606724],[0.493216,0.761382],[0.500391,0.621074],[0.771243,0.447282],[0.42057,0.635422],[0.469898,0.36756],[0.550615,0.483953],[0.045682,0.877775],[0.246579,0.241601],[0.626848,0.287839],[0.159584,0.640206],[0.57752,0.388288],[0.480952,0.514357],[0.392344,0.456492],[0.505363,0.366476],[0.36974,0.903347]]"
bd3de06e75b820a529e66bfc,frames/bd3de06e75b820a529e66bfc.png,"[[0.913141,0.40184],[0.634659,0.49989],[0.636466,0.641342],[0.848039,0.612408],[0.975,0.445687],[0.961961,0.588297],[0.205323,0.847481],[0.917656,0.707244],[0.076175,0.681661],[0.26631,0.654556],[0.949719,0.818781],[0.410705,0.745437],[0.373037,0.495114],[0.869898,0.60194],[0.452857,0.57324],[0.819672,0.570051],[0.414948,0.376121],[0.353305,0.764571],[0.554202,0.350022],[0.707566,0.688039],[0.459252,0.649378],[0.432229,0.550918],[0.353305,0.450471],[0.747924,0.740654],[0.058238,0.338861],[0.473485,0.487142],[0.324606,0.377126],[0.308462,0.287839],[0.262723,0.359589],[0.17752,0.570051],[0.192767,0.442499],[0.888734,0.238413],[0.887016,0.500011],[0.907562,0.638611],[0.141646,0.378721],[0.065413,0.593968],[0.921016,0.362778],[0.061826,0.432932],[0.033126,0.487142]]"
bda0eba31ac01ca8b67dedce,frames/bda0eba31ac01ca8b67dedce.png,"[[0.480415,0.427941],[0.471594,0.776832],[0.573026,0.586706],[0.545464,0.43382],[0.552078,0.784672],[0.607943,0.43777],[0.69988,0.527331],[0.464366,0.164611],[0.709958,0.419858],[0.759078,0.442248]]"
bdbd25232b505b6974e6501e,frames/bdbd25232b505b6974e6501e.png,"[[0.267893,0.527331],[0.419026,0.858706],[0.454291,0.245215],[0.502149,0.229543],[0.512225,0.558678],[0.668396,0.585545],[0.654542,0.466878],[0.567641,0.43777],[0.544971,0.560917],[0.687286,0.500463]]"
bdd100376970c9e23295d702,frames/bdd100376970c9e23295d702.png,"[[0.025,0.668667],[0.545147,0.474172],[0.381494,0.456492],[0.470102,0.413092],[0.573176,0.649378],[0.025,0.580261],[0.640084,0.474172],[0.613862,0.581868],[0.336265,0.584401],[0.109342,0.458099],[0.638275,0.675097],[0.056444,0.614696],[0.153305,0.818781],[0.889625,0.464819],[0.733574,0.648178],[0.900391,0.520625],[0.966758,0.495114],[0.948398,0.704029],[0.909359,0.57324],[0.4977,0.654556],[0.853461,0.769933],[0.635816,0.640206],[0.626848,0.416988],[0.868102,0.598751],[0.902187,0.786893],[0.629538,0.534975],[0.409808,0.665717],[0.253103,0.390588],[0.290525,0.667311],[0.775727,0.710361],[0.889625,0.73906],[0.242253,0.580261],[0.15779,0.391476],[0.124606,0.533381],[0.926398,0.829942],[0.041198,0.295811],[0.077969,0.421771],[0.028642,0.491925]]"
bdd184eea71e72881c5b1b95,frames/bdd184eea71e72881c5b1b95.png,"[[0.303978,0.58759],[0.200839,0.520625],[0.293216,0.152314],[0.676175,0.044444],[0.664516,0.853858],[0.532677,0.673689],[0.785592,0.378721],[0.116534,0.879369],[0.665413,0.098103],[0.269898,0.305378],[0.545234,0.044444],[0.799045,0.276679],[0.460929,0.584401],[0.552409,0.106076],[0.804427,0.211307],[0.214292,0.080565],[0.779314,0.169852],[0.895008,0.578024],[0.690525,0.951118]]"
be040ddd7aa08babb63c6532,frames/be040ddd7aa08babb63c6532.png,"[[0.257341,0.71355],[0.761377,0.225657],[0.473485,0.083754],[0.545234,0.133181],[0.150615,0.660933],[0.218777,0.874586],[0.899492,0.716739],[0.102184,0.624262],[0.11205,0.807621],[0.316534,0.667311],[0.368552,0.445687],[0.424158,0.817186],[0.776623,0.09332],[0.382005,0.939957],[0.640301,0.171447],[0.452857,0.550918],[0.342543,0.514247]]"
be0a55fb6b1ffed93a125524,frames/be0a55fb6b1ffed93a125524.png,"[[0.585271,0.641521],[0.481998,0.372839],[0.495853,0.478073],[0.575198,0.276561],[0.673432,0.701974],[0.327086,0.766906],[0.539933,0.943788],[0.489555,0.896769],[0.322049,0.621369],[0.662099,0.634804]]"
be6d6ace3c8c0c5f77ed0b6a,frames/be6d6ace3c8c0c5f77ed0b6a.png,"[[0.229538,0.332483],[0.244785,0.416988],[0.171243,0.662528],[0.054651,0.660933],[0.799045,0.643394],[0.575727,0.716739],[0.596355,0.592374],[0.256445,0.777326],[0.641198,0.900097],[0.687834,0.316539],[0.66362,0.450471],[0.248373,0.283056],[0.112947,0.555701],[0.558687,0.520625],[0.242095,0.295811]]"
be7470ce41fdcba9da946fba,frames/be7470ce41fdcba9da946fba.png,"[[0.199942,0.332483],[0.215189,0.412204],[0.427745,0.372343],[0.17214,0.659339],[0.209808,0.892125],[0.200839,0.472792],[0.854648,0.880964],[0.39187,0.539758],[0.515637,0.869803],[0.480659,0.340456],[0.530884,0.461631],[0.575727,0.853858],[0.469001,0.386693],[0.707566,0.247979],[0.745234,0.584401],[0.043888,0.436121],[0.953305,0.173041]]"
be7f2a46643d5a186f7496a5,frames/be7f2a46643d5a186f7496a5.png,"[[0.439177,0.583306],[0.481998,0.372839],[0.502149,0.513897],[0.590312,0.25641],[0.634391,0.863183],[0.650766,0.422097],[0.730109,0.4624],[0.587792,0.451205],[0.68351,0.581068],[0.646984,0.787056]]"
beef4a73d567f44d6eaa3605,frames/beef4a73d567f44d6eaa3605.png,"[[0.571243,0.710361],[0.579314,0.598751],[0.278866,0.928796],[0.181108,0.361183],[0.60622,0.75341],[0.619673,0.044444],[0.269001,0.755004],[0.659135,0.646583],[0.63492,0.192174],[0.689628,0.511058],[0.509359,0.391476],[0.622364,0.345239],[0.477072,0.680067],[0.458241,0.512707],[0.414292,0.43931],[0.40622,0.401043],[0.054651,0.874586],[0.489628,0.294217],[0.435816,0.316539],[0.558687,0.219279]]"
bef2ff8ef16eba3f9220a7d6,frames/bef2ff8ef16eba3f9220a7d6.png,"[[0.600385,0.086245],[0.47948,0.372839],[0.495853,0.487029],[0.578974,0.240737],[0.636911,0.771383],[0.425323,0.80273],[0.716255,0.446727],[0.546229,0.637043],[0.450513,0.934831],[0.655802,0.731081]]"
bf0c0529637d3440efbbc077,frames/bf0c0529637d3440efbbc077.png,"[[0.240301,0.442499],[0.171243,0.665717],[0.159584,0.581212],[0.677072,0.509464],[0.245682,0.834725],[0.582902,0.517436],[0.164068,0.829942],[0.633126,0.36756],[0.628641,0.428149],[0.025,0.696011],[0.521916,0.442499],[0.043888,0.131586],[0.412498,0.593968],[0.213395,0.898503]]"
bf14695abba4993234f24143,frames/bf14695abba4993234f24143.png,"[[0.599125,0.204913],[0.585271,0.292234],[0.464366,0.16685],[0.371167,0.198196],[0.362351,0.269844],[0.555047,0.231781],[0.50089,0.180284],[0.555047,0.397469],[0.516004,0.838555],[0.424064,0.296713]]"
bf17224f019583611dbaf4a0,frames/bf17224f019583611dbaf4a0.png,"[[0.322049,0.319103],[0.47948,0.372839],[0.495853,0.489268],[0.582755,0.247455],[0.634391,0.807208],[0.47696,0.787056],[0.725073,0.428815],[0.575198,0.502702],[0.585271,0.943788],[0.646984,0.75795]]"
bf4686b351ca4ba31c69e8a6,frames/bf4686b351ca4ba31c69e8a6.png,"[[0.025,0.751815],[0.192767,0.566862],[0.23492,0.495114],[0.608911,0.13637],[0.325502,0.707172],[0.582902,0.533381],[0.579314,0.047082],[0.650166,0.227251],[0.72909,0.676878],[0.559613,0.234671],[0.822727,0.225026],[0.773934,0.450471],[0.805545,0.109294],[0.66992,0.366476],[0.358687,0.394665],[0.659135,0.469603],[0.596684,0.242708],[0.474622,0.366476],[0.53178,0.416988],[0.36048,0.885747],[0.248373,0.142747],[0.583798,0.361183],[0.280659,0.94474],[0.382005,0.520625],[0.321019,0.747032],[0.438507,0.338861],[0.281556,0.727899],[0.507566,0.45366],[0.427745,0.823564],[0.380211,0.681661],[0.5512,0.495099],[0.560193,0.551054],[0.572783,0.605411],[0.46307,0.543061],[0.656416,0.912365],[0.393826,0.728512],[0.466668,0.955556]]"
bf5d420fc2b0bc5d30800092,frames/bf5d420fc2b0bc5d30800092.png,"[[0.560083,0.838555],[0.653281,0.762428],[0.391318,0.126548],[0.406432,0.782579],[0.592828,0.184762],[0.712479,0.287756],[0.721292,0.469117],[0.485777,0.175806],[0.386281,0.500463],[0.689807,0.778101]]"
bf7c876fead2ea34b40ceacf,frames/bf7c876fead2ea34b40ceacf.png,"[[0.045682,0.472792],[0.034023,0.73906],[0.15779,0.885747],[0.26631,0.386693],[0.32909,0.657744],[0.394561,0.939957],[0.373934,0.683256],[0.387386,0.621074],[0.414292,0.657744],[0.454651,0.318133],[0.454651,0.503086],[0.540749,0.294217],[0.486937,0.517436],[0.523709,0.6992],[0.4977,0.718333],[0.554202,0.343644],[0.599942,0.42496],[0.571243,0.732682],[0.62057,0.799649],[0.664516,0.086943],[0.696803,0.428149],[0.725502,0.676878],[0.516213,0.159123],[0.775707,0.215382],[0.767655,0.450471],[0.861602,0.181627],[0.419673,0.388288],[0.025255,0.890488],[0.537009,0.388981],[0.514405,0.906561],[0.351512,0.955556],[0.492705,0.417914]]"
bf7e0cd3172f5573d50bec63,frames/bf7e0cd3172f5573d50bec63.png,"[[0.485777,0.827359],[0.693583,0.773623],[0.352276,0.296713],[0.349757,0.610175],[0.625573,0.164611],[0.720031,0.267606],[0.720031,0.471356],[0.567641,0.095201],[0.335903,0.50718],[0.586531,0.843032]]"
bfd1185a898195736888268c,frames/bfd1185a898195736888268c.png,"[[0.328346,0.43777],[0.539933,0.84751],[0.335903,0.560917],[0.629354,0.827359],[0.510966,0.066094],[0.667135,0.148938],[0.794339,0.527331],[0.638172,0.554199],[0.641948,0.717647],[0.746484,0.478073]]"
bfdaf81ae67a11909d762176,frames/bfdaf81ae67a11909d762176.png,"[[0.310256,0.640206],[0.584695,0.372343],[0.521019,0.128398],[0.728193,0.676878],[0.734116,0.421128],[0.845328,0.2845],[0.764965,0.45366],[0.757624,0.067502],[0.635562,0.295751],[0.749718,0.083754],[0.35779,0.153908],[0.347924,0.774138],[0.652819,0.528672],[0.633034,0.707729],[0.371243,0.637017],[0.364965,0.740654],[0.429538,0.310161],[0.689628,0.263924],[0.495009,0.637017],[0.469898,0.871397],[0.26631,0.499897],[0.425055,0.880964],[0.57214,0.338861],[0.471691,0.764571],[0.494113,0.43931],[0.401736,0.721522],[0.428641,0.769354],[0.410705,0.534975],[0.439404,0.287839],[0.475279,0.691228],[0.399942,0.401043],[0.399577,0.753858],[0.445689,0.622053],[0.489993,0.901739],[0.463772,0.943532]]"
bfdc565ced7ac715b933548c,frames/bfdc565ced7ac715b933548c.png,"[[0.323308,0.710931],[0.352276,0.742277],[0.456809,0.236259],[0.512606,0.237089],[0.510966,0.560917],[0.649505,0.704213],[0.63313,0.276561],[0.589052,0.307907],[0.645724,0.466878],[0.688547,0.547482]]"
bfe209b651dd25d677c11b05,frames/bfe209b651dd25d677c11b05.png,"[[0.6437,0.485424],[0.467389,0.507928],[0.534297,0.524001],[0.627425,0.6542],[0.74587,0.491854],[0.688004,0.578653],[0.329987,0.665717],[0.080409,0.472565],[0.697949,0.655808],[0.150615,0.833131],[0.862719,0.544542],[0.467207,0.609912],[0.870641,0.888881],[0.612498,0.751815],[0.523709,0.386693],[0.872586,0.598751],[0.909359,0.807621],[0.592767,0.57324],[0.521916,0.665717],[0.294695,0.347189],[0.282453,0.71355],[0.744337,0.614696],[0.830438,0.718333],[0.260337,0.639733],[0.242095,0.461631],[0.190973,0.600346],[0.94075,0.794865],[0.054651,0.337267],[0.17752,0.383504],[0.122812,0.533381],[0.092319,0.412204],[0.062722,0.498303],[0.025,0.469603],[0.025,0.416988]]"
bfe2f9f872e01286ccd02d66,frames/bfe2f9f872e01286ccd02d66.png,"[[0.73263,0.637043],[0.480739,0.368361],[0.490815,0.473594],[0.722552,0.457921],[0.737667,0.578829],[0.386281,0.478073],[0.776708,0.498224],[0.596609,0.84751],[0.497112,0.854227],[0.66462,0.594502]]"
bffeb13136159a1961416c2d,frames/bffeb13136159a1961416c2d.png,"[[0.061421,0.569008],[0.291982,0.488639],[0.027967,0.822976],[0.298311,0.303789],[0.328148,0.393803],[0.36974,0.549719],[0.120191,0.639733],[0.461964,0.459706],[0.381494,0.487032],[0.382005,0.388288],[0.280228,0.467743],[0.501747,0.567401],[0.230435,0.673689],[0.208014,0.790082],[0.612498,0.388288],[0.486041,0.721522],[0.630435,0.617885],[0.671691,0.43931],[0.739541,0.622053],[0.735924,0.514357],[0.675279,0.633829],[0.554202,0.718333],[0.772995,0.802081],[0.61788,0.550918],[0.658238,0.359589],[0.868102,0.598751],[0.975,0.546135],[0.763171,0.483953],[0.147316,0.443632],[0.064516,0.372343],[0.047476,0.512653],[0.958687,0.678472]]"
c043da5a2f93af6fd6c942aa,frames/c043da5a2f93af6fd6c942aa.png,"[[0.728849,0.650477],[0.483258,0.377318],[0.490815,0.478073],[0.720031,0.457921],[0.745224,0.583306],[0.382502,0.480312],[0.764115,0.509419],[0.602906,0.84751],[0.437918,0.80273],[0.662099,0.59898]]"
c046c5ea78d7ca6e4a08c2f6,frames/c046c5ea78d7ca6e4a08c2f6.png,"[[0.208911,0.310161],[0.22057,0.405826],[0.169449,0.662528],[0.155996,0.936768],[0.025054,0.603535],[0.851961,0.833131],[0.716534,0.629046],[0.533574,0.817186],[0.390973,0.464819],[0.477072,0.402638],[0.629538,0.903285],[0.696803,0.299],[0.873484,0.472792],[0.150615,0.270301],[0.316534,0.480764],[0.425951,0.350022]]"
c05f6826b75e57c075bd1743,frames/c05f6826b75e57c075bd1743.png,"[[0.276175,0.629046],[0.54344,0.276679],[0.431332,0.198551],[0.728193,0.676878],[0.744966,0.424343],[0.854367,0.265211],[0.765862,0.45366],[0.774803,0.044998],[0.512597,0.146264],[0.765862,0.069404],[0.393664,0.152314],[0.459135,0.917635],[0.612351,0.453532],[0.301288,0.41061],[0.407117,0.305378],[0.364068,0.955556],[0.255548,0.483953],[0.274382,0.727899],[0.287834,0.576429],[0.352409,0.409015],[0.468293,0.427558],[0.437552,0.464528],[0.574984,0.413092],[0.47643,0.763503],[0.571367,0.393803],[0.404098,0.472565],[0.386919,0.353618],[0.529776,0.472565],[0.527967,0.3279],[0.919469,0.803689],[0.393248,0.421128],[0.58945,0.692778],[0.44388,0.382551],[0.478239,0.472565],[0.044242,0.943532],[0.642795,0.937101],[0.561421,0.398625],[0.5786,0.355225],[0.527967,0.331114]]"
c095e7bca0f2d21e17411bba,frames/c095e7bca0f2d21e17411bba.png,"[[0.582755,0.641521],[0.481998,0.3706],[0.497112,0.487029],[0.575198,0.272083],[0.657062,0.717647],[0.329606,0.75795],[0.587792,0.742277],[0.536155,0.807208],[0.348497,0.863183],[0.660839,0.652716]]"
c09e1b5e70aee7f71b304c4b,frames/c09e1b5e70aee7f71b304c4b.png,"[[0.694112,0.589185],[0.855547,0.721522],[0.453754,0.813997],[0.707566,0.523814],[0.590077,0.806026],[0.373934,0.263924],[0.201736,0.555701],[0.464516,0.514247],[0.478866,0.632235],[0.758687,0.275085],[0.204427,0.762976],[0.766759,0.651367],[0.039404,0.890531],[0.414292,0.554107]]"
c0b33f65623f5b5e32e9d879,frames/c0b33f65623f5b5e32e9d879.png,"[[0.733574,0.955556],[0.912047,0.955556],[0.048373,0.149125],[0.515637,0.672094],[0.434023,0.45366],[0.907562,0.614696],[0.321019,0.68485],[0.802633,0.225657],[0.707566,0.102887],[0.616086,0.125209],[0.961375,0.334078],[0.72909,0.174636],[0.495906,0.044444]]"
c0c34b7f45e0a5be45a6dcc6,frames/c0c34b7f45e0a5be45a6dcc6.png,"[[0.73137,0.64376],[0.480739,0.3706],[0.492074,0.478073],[0.722552,0.451205],[0.742703,0.57435],[0.385021,0.466878],[0.774188,0.489268],[0.600385,0.84751],[0.473182,0.851988],[0.663359,0.601219]]"
c1022b21ab58a6c5eea0b3f0,frames/c1022b21ab58a6c5eea0b3f0.png,"[[0.381108,0.806026],[0.427745,0.348428],[0.730884,0.676878],[0.743157,0.424343],[0.765762,0.252351],[0.769449,0.464819],[0.784748,0.044444],[0.503555,0.064287],[0.900391,0.063026],[0.211602,0.075782],[0.718466,0.710926],[0.504875,0.727899],[0.365862,0.643394],[0.141646,0.831536],[0.224158,0.570051],[0.267207,0.397854],[0.553284,0.308611],[0.816391,0.734571],[0.294695,0.921028],[0.553284,0.302182],[0.549667,0.511143],[0.858234,0.955556],[0.395458,0.281461],[0.514741,0.044444],[0.398148,0.389882],[0.521019,0.831536],[0.368552,0.627451],[0.294112,0.576429],[0.532677,0.550918],[0.324532,0.599549],[0.393248,0.282893],[0.456539,0.466136],[0.6003,0.810118],[0.414948,0.744215],[0.501747,0.517572],[0.489993,0.202522],[0.518926,0.467743],[0.587642,0.326292],[0.553284,0.376121]]"
c10699009269daf6fc761406,frames/c10699009269daf6fc761406.png,"[[0.955992,0.421771],[0.866312,0.60194],[0.962273,0.198551],[0.390077,0.649772],[0.136265,0.420176],[0.553305,0.61629],[0.64927,0.740654],[0.833125,0.581212],[0.961375,0.6992],[0.356893,0.606724],[0.062722,0.581212],[0.866312,0.276679],[0.829539,0.640206],[0.034023,0.332483],[0.578417,0.778921],[0.97393,0.306972],[0.636713,0.691228],[0.314741,0.554107],[0.945234,0.654556],[0.487834,0.688039],[0.335368,0.568457],[0.225951,0.534975],[0.651063,0.654556],[0.524606,0.487142],[0.401736,0.204929],[0.632229,0.445687],[0.355996,0.432932],[0.732677,0.590779],[0.260337,0.411485],[0.651063,0.506275],[0.72909,0.503086],[0.669001,0.860236],[0.975,0.228846],[0.213395,0.659339],[0.787386,0.71355],[0.199942,0.57324],[0.770346,0.388288],[0.213395,0.361183],[0.833125,0.517436],[0.311153,0.801243],[0.151512,0.511058],[0.091422,0.386693],[0.025,0.509464],[0.975,0.758193]]"
c10cac26cee3b68defe2376d,frames/c10cac26cee3b68defe2376d.png,"[[0.640301,0.531786],[0.854648,0.721522],[0.453754,0.785299],[0.756893,0.517436],[0.523709,0.654556],[0.488731,0.326106],[0.319225,0.498303],[0.470795,0.442499],[0.707566,0.147531],[0.455548,0.678472],[0.798148,0.338861],[0.251063,0.488736],[0.827742,0.579618],[0.055548,0.777326]]"
c12d24b6a2d9a0c13f4b7d9c,frames/c12d24b6a2d9a0c13f4b7d9c.png,"[[0.687286,0.292234],[0.47948,0.368361],[0.497112,0.478073],[0.578974,0.278801],[0.631875,0.753471],[0.369908,0.791535],[0.713734,0.460161],[0.521041,0.737798],[0.43414,0.874379],[0.646984,0.697496]]"
c130d0dde4b2f30d19fe960f,frames/c130d0dde4b2f30d19fe960f.png,"[[0.328346,0.50718],[0.752781,0.628087],[0.352276,0.278801],[0.419026,0.567633],[0.653281,0.25641],[0.735146,0.251932],[0.725073,0.426576],[0.512225,0.131026],[0.610464,0.731081],[0.589052,0.831837]]"
